Time,Day,Temp,Humidity,Light_Intensity,Occupancy,Energy
18:40,Sunday,16.87944829,51.4375948,368.3101925,1,6.803234443
21:00,Monday,16.88072339,51.44073673,368.4150346,1,6.502768845
12:20,Monday,16.8819985,51.44387866,368.5198767,1,6.236955016
3:20,Tuesday,16.88327361,51.44702059,368.6247187,1,6.011990142
13:00,Saturday,16.88454871,51.45016251,368.7295608,1,5.874803328
9:00,Monday,16.88582382,51.45330444,368.8344029,1,5.806217057
17:40,Saturday,16.88709892,51.45644637,368.9392449,1,5.865243024
7:00,Monday,16.88837403,51.4595883,369.044087,1,6.036867712
5:00,Monday,16.88964914,51.46273023,369.1489291,1,6.245023365
19:20,Wednesday,16.89092424,51.46587216,369.2537711,1,6.424043772
7:20,Saturday,16.89219935,51.46901408,369.3586132,1,6.58420349
5:00,Thursday,16.89347446,51.47215601,369.4634553,1,6.655754874
15:40,Wednesday,16.89474956,51.47529794,369.5682974,1,6.679001883
8:40,Wednesday,16.89602467,51.47843987,369.6731394,1,6.689560488
9:40,Wednesday,16.89729977,51.4815818,369.7779815,1,6.687485725
19:20,Wednesday,16.89857488,51.48472373,369.8828236,1,6.674545196
23:40,Wednesday,16.89984999,51.48786566,369.9876656,1,6.666284444
18:00,Monday,16.90112509,51.49100758,370.0925077,1,6.755227819
12:40,Saturday,16.9024002,51.49414951,370.1973498,1,6.858229514
6:00,Wednesday,16.90367531,51.49729144,370.3021918,1,6.998607839
21:40,Sunday,16.90495041,51.50043337,370.4070339,1,7.111004228
1:00,Friday,16.90622552,51.5035753,370.511876,1,7.241073562
4:20,Wednesday,16.90750063,51.50671723,370.6167181,1,7.318293289
7:20,Wednesday,16.90877573,51.50985915,370.7215601,1,7.31270533
3:40,Monday,16.91005084,51.51300108,370.8264022,1,7.400070437
15:20,Sunday,16.91132594,51.51614301,370.9312443,1,7.420393571
18:40,Saturday,16.91260105,51.51928494,371.0360863,1,7.448661021
9:00,Friday,16.91387616,51.52242687,371.1409284,1,7.512801981
0:20,Friday,16.91515126,51.5255688,371.2457705,1,7.532853398
9:00,Sunday,16.91642637,51.52871073,371.3506126,1,7.429007897
15:00,Tuesday,16.91770148,51.53185265,371.4554546,1,7.339116232
21:20,Thursday,16.91897658,51.53499458,371.5602967,1,7.246607271
20:20,Sunday,16.92025169,51.53813651,371.6651388,1,7.11319793
21:00,Monday,16.92152679,51.54127844,371.7699808,1,7.065540223
5:20,Thursday,16.9228019,51.54442037,371.8748229,1,6.956900875
15:40,Sunday,16.92407701,51.5475623,371.979665,1,6.806047884
6:20,Thursday,16.92535211,51.55070423,372.084507,1,6.655394785
4:00,Wednesday,16.92662722,51.55384615,372.1893491,1,6.450350519
12:40,Monday,16.92790233,51.55698808,372.2941912,1,6.236941402
0:00,Monday,16.92917743,51.56013001,372.3990333,1,6.043565093
7:00,Wednesday,16.93045254,51.56327194,372.5038753,1,5.973348055
3:00,Friday,16.93172764,51.56641387,372.6087174,1,5.916583084
15:40,Tuesday,16.93300275,51.5695558,372.7135595,1,5.991090697
4:00,Saturday,16.93427786,51.57269772,372.8184015,1,6.092453467
14:40,Tuesday,16.93555296,51.57583965,372.9232436,1,6.202172091
15:00,Thursday,16.93682807,51.57898158,373.0280857,1,6.392573531
13:00,Wednesday,16.93810318,51.58212351,373.1329277,1,6.434720073
12:40,Monday,16.93937828,51.58526544,373.2377698,1,6.513658666
14:00,Sunday,16.94065339,51.58840737,373.3426119,1,6.547277813
3:20,Saturday,16.94192849,51.5915493,373.447454,1,6.590467473
1:20,Friday,16.9432036,51.59469122,373.552296,1,6.627601799
17:40,Tuesday,16.94447871,51.59783315,373.6571381,1,6.712883521
5:20,Tuesday,16.94575381,51.60097508,373.7619802,1,6.73303931
5:20,Monday,16.94702892,51.60411701,373.8668222,1,6.77497653
21:40,Monday,16.94830403,51.60725894,373.9716643,1,6.749639417
1:20,Wednesday,16.94957913,51.61040087,374.0765064,1,6.701000118
1:00,Tuesday,16.95085424,51.6135428,374.1813484,1,6.740194598
13:40,Wednesday,16.95212934,51.61668472,374.2861905,1,6.682210369
7:40,Sunday,16.95340445,51.61982665,374.3910326,1,6.825379009
4:00,Tuesday,16.95467956,51.62296858,374.4958747,1,7.048886292
3:20,Tuesday,16.95595466,51.62611051,374.6007167,1,7.366673689
10:20,Saturday,16.95722977,51.62925244,374.7055588,1,7.831094618
14:00,Saturday,16.95850488,51.63239437,374.8104009,1,8.273446209
12:40,Monday,16.95977998,51.63553629,374.9152429,1,8.672180277
19:00,Saturday,16.96105509,51.63867822,375.020085,1,8.823793217
15:20,Saturday,16.96233019,51.64182015,375.1249271,1,8.832793509
21:40,Wednesday,16.9636053,51.64496208,375.2297691,1,8.473875652
12:00,Saturday,16.96488041,51.64810401,375.3346112,1,7.827412802
17:00,Wednesday,16.96615551,51.65124594,375.4394533,1,7.297595905
0:20,Friday,16.96743062,51.65438787,375.5442954,1,6.628176881
17:40,Sunday,16.96870573,51.65752979,375.6491374,1,6.265353791
2:00,Thursday,16.96998083,51.66067172,375.7539795,1,5.948650084
22:00,Friday,16.97125594,51.66381365,375.8588216,1,5.893426138
12:20,Wednesday,16.97253104,51.66695558,375.9636636,1,5.966494385
12:20,Monday,16.97380615,51.67009751,376.0685057,1,6.03097628
0:00,Saturday,16.97508126,51.67323944,376.1733478,1,6.099064655
21:20,Friday,16.97635636,51.67638137,376.2781898,1,6.34276928
15:20,Thursday,16.97763147,51.67952329,376.3830319,1,6.640408208
9:00,Monday,16.97890658,51.68266522,376.487874,1,7.089974909
4:00,Tuesday,16.98018168,51.68580715,376.5927161,1,7.68965625
19:40,Saturday,16.98145679,51.68894908,376.6975581,1,8.256724218
14:00,Saturday,16.98273189,51.69209101,376.8024002,1,8.835393941
0:40,Wednesday,16.984007,51.69523294,376.9072423,1,9.090713909
20:40,Sunday,16.98528211,51.69837486,377.0120843,1,9.246645915
0:20,Thursday,16.98655721,51.70151679,377.1169264,1,9.01375001
11:20,Tuesday,16.98783232,51.70465872,377.2217685,1,8.578187475
10:00,Monday,16.98910743,51.70780065,377.3266106,1,8.133346517
2:20,Wednesday,16.99038253,51.71094258,377.4314526,1,7.644178201
15:40,Sunday,16.99165764,51.71408451,377.5362947,1,7.41982668
4:40,Thursday,16.99293274,51.71722644,377.6411368,1,7.276908626
20:00,Thursday,16.99420785,51.72036836,377.7459788,1,7.540408062
23:00,Tuesday,16.99548296,51.72351029,377.8508209,1,8.018449842
23:00,Wednesday,16.99675806,51.72665222,377.955663,1,8.467590794
9:20,Friday,16.99803317,51.72979415,378.060505,1,8.914109799
1:20,Tuesday,16.99930828,51.73293608,378.1653471,1,9.161454943
9:00,Saturday,17.00058338,51.73607801,378.2701892,1,9.364778778
12:40,Monday,17.00185849,51.73921993,378.3750313,1,9.196929577
9:40,Friday,17.00313359,51.74236186,378.4798733,1,8.914073346
5:20,Tuesday,17.0044087,51.74550379,378.5847154,1,8.599294363
22:40,Saturday,17.00568381,51.74864572,378.6895575,1,8.245220985
7:20,Tuesday,17.00695891,51.75178765,378.7943995,1,8.067425647
3:20,Thursday,17.00823402,51.75492958,378.8992416,1,7.947854331
19:00,Wednesday,17.00950913,51.75807151,379.0040837,1,7.965667042
14:20,Monday,17.01078423,51.76121343,379.1089257,1,8.118200367
5:20,Monday,17.01205934,51.76435536,379.2137678,1,8.149099496
6:20,Sunday,17.01333444,51.76749729,379.3186099,1,8.220680514
2:40,Saturday,17.01460955,51.77063922,379.423452,1,8.303983505
5:20,Friday,17.01588466,51.77378115,379.528294,1,8.372842274
8:00,Thursday,17.01715976,51.77692308,379.6331361,1,8.434003808
11:00,Wednesday,17.01843487,51.78006501,379.7379782,1,8.500005783
13:00,Tuesday,17.01970998,51.78320693,379.8428202,1,8.573183318
8:20,Tuesday,17.02098508,51.78634886,379.9476623,1,8.581647252
1:20,Wednesday,17.02226019,51.78949079,380.0525044,1,8.535392115
18:00,Wednesday,17.02353529,51.79263272,380.1573464,1,8.482789138
3:40,Sunday,17.0248104,51.79577465,380.2621885,1,8.228530822
6:00,Thursday,17.02608551,51.79891658,380.3670306,1,7.942097705
14:00,Wednesday,17.02736061,51.8020585,380.4718727,1,7.605891546
7:40,Thursday,17.02863572,51.80520043,380.5767147,1,7.272898815
22:20,Friday,17.02991083,51.80834236,380.6815568,1,7.195498031
4:00,Saturday,17.03118593,51.81148429,380.7863989,1,7.187764119
5:40,Saturday,17.03246104,51.81462622,380.8912409,1,7.471068047
8:00,Thursday,17.03373614,51.81776815,380.996083,1,7.937339498
7:20,Friday,17.03501125,51.82091008,381.1009251,1,8.367673055
18:00,Saturday,17.03628636,51.824052,381.2057671,1,8.825914205
21:00,Tuesday,17.03756146,51.82719393,381.3106092,1,9.102464756
1:40,Sunday,17.03883657,51.83033586,381.4154513,1,9.312709692
22:20,Sunday,17.04011168,51.83347779,381.5202934,1,9.239544503
6:00,Thursday,17.04138678,51.83661972,381.6251354,1,8.998207914
1:40,Saturday,17.04266189,51.83976165,381.7299775,1,8.864677503
0:40,Monday,17.04393699,51.84290358,381.8348196,1,8.719977897
9:20,Tuesday,17.0452121,51.8460455,381.9396616,1,8.580641303
19:20,Wednesday,17.04648721,51.84918743,382.0445037,1,8.477421873
22:20,Wednesday,17.04776231,51.85232936,382.1493458,1,8.469879241
6:40,Wednesday,17.04903742,51.85547129,382.2541878,1,8.517932936
4:20,Wednesday,17.05031253,51.85861322,382.3590299,1,8.523026383
7:00,Tuesday,17.05158763,51.86175515,382.463872,1,8.587099619
22:20,Tuesday,17.05286274,51.86489707,382.5687141,1,8.546233488
16:00,Tuesday,17.05413784,51.868039,382.6735561,1,8.561701495
5:00,Wednesday,17.05541295,51.87118093,382.7783982,1,8.521535931
4:20,Thursday,17.05668806,51.87432286,382.8832403,1,8.450003055
21:00,Thursday,17.05796316,51.87746479,382.9880823,1,8.404266809
3:20,Saturday,17.05923827,51.88060672,383.0929244,1,8.30299147
12:20,Saturday,17.06051338,51.88374865,383.1977665,1,8.279036568
9:40,Saturday,17.06178848,51.88689057,383.3026086,1,8.285336788
8:00,Sunday,17.06306359,51.8900325,383.4074506,1,8.217706526
19:00,Saturday,17.06433869,51.89317443,383.5122927,1,8.260527675
23:00,Friday,17.0656138,51.89631636,383.6171348,1,8.311922415
14:20,Friday,17.06688891,51.89945829,383.7219768,1,8.341110539
1:40,Friday,17.06816401,51.90260022,383.8268189,1,8.388228115
9:00,Thursday,17.06943912,51.90574215,383.931661,1,8.430364982
13:20,Tuesday,17.07071423,51.90888407,384.036503,1,8.572184771
15:20,Sunday,17.07198933,51.912026,384.1413451,1,8.74272276
11:20,Saturday,17.07326444,51.91516793,384.2461872,1,8.841266736
9:00,Thursday,17.07453954,51.91830986,384.3510293,1,8.99014716
13:20,Wednesday,17.07581465,51.92145179,384.4558713,1,9.042358425
14:00,Tuesday,17.07708976,51.92459372,384.5607134,1,9.128517463
18:00,Wednesday,17.07836486,51.92773564,384.6655555,1,9.027480589
3:20,Saturday,17.07963997,51.93087757,384.7703975,1,8.859175718
13:00,Sunday,17.08091508,51.9340195,384.8752396,1,8.750613004
7:20,Tuesday,17.08219018,51.93716143,384.9800817,1,8.586297449
7:40,Tuesday,17.08346529,51.94030336,385.0849237,1,8.58413598
19:20,Tuesday,17.0847404,51.94344529,385.1897658,1,8.553926333
19:40,Monday,17.0860155,51.94658722,385.2946079,1,8.645595073
7:20,Sunday,17.08729061,51.94972914,385.39945,1,8.778619521
3:20,Friday,17.08856571,51.95287107,385.504292,1,8.926369758
1:40,Wednesday,17.08984082,51.956013,385.6091341,1,9.086323341
16:40,Monday,17.09111593,51.95915493,385.7139762,1,9.18628087
1:20,Monday,17.09239103,51.96229686,385.8188182,1,9.229099192
17:20,Sunday,17.09366614,51.96543879,385.9236603,1,9.256503242
18:00,Monday,17.09494125,51.96858072,386.0285024,1,9.184701372
13:20,Tuesday,17.09621635,51.97172264,386.1333444,1,9.129720449
4:40,Wednesday,17.09749146,51.97486457,386.2381865,1,9.076432803
12:40,Thursday,17.09876656,51.9780065,386.3430286,1,8.983694881
13:40,Sunday,17.10004167,51.98114843,386.4478707,1,8.748967355
16:00,Thursday,17.10131678,51.98429036,386.5527127,1,8.415843084
3:40,Wednesday,17.10259188,51.98743229,386.6575548,1,7.999808687
4:40,Thursday,17.10386699,51.99057421,386.7623969,1,7.576474162
18:00,Thursday,17.1051421,51.99371614,386.8672389,1,7.253286731
12:20,Tuesday,17.1064172,51.99685807,386.972081,1,7.03044064
2:00,Friday,17.10769231,52,387.0769231,1,6.925316783
7:20,Sunday,17.10896741,52.00314193,387.1817651,1,7.134181675
13:00,Friday,17.11024252,52.00628386,387.2866072,1,7.50363164
13:00,Friday,17.11151763,52.00942579,387.3914493,1,7.869156086
21:20,Saturday,17.11279273,52.01256771,387.4962914,1,8.247789095
14:20,Wednesday,17.11406784,52.01570964,387.6011334,1,8.490931297
10:20,Monday,17.11534295,52.01885157,387.7059755,1,8.678672683
1:20,Sunday,17.11661805,52.0219935,387.8108176,1,8.800844515
10:40,Saturday,17.11789316,52.02513543,387.9156596,1,8.843108822
2:40,Saturday,17.11916826,52.02827736,388.0205017,1,8.86030025
22:40,Saturday,17.12044337,52.03141928,388.1253438,1,8.807351516
19:00,Friday,17.12171848,52.03456121,388.2301858,1,8.883939475
17:20,Thursday,17.12299358,52.03770314,388.3350279,1,8.964279306
15:00,Wednesday,17.12426869,52.04084507,388.43987,1,9.03629299
20:40,Tuesday,17.1255438,52.043987,388.5447121,1,9.103807237
22:00,Sunday,17.1268189,52.04712893,388.6495541,1,9.24113595
21:00,Saturday,17.12809401,52.05027086,388.7543962,1,9.330701023
10:00,Saturday,17.12936911,52.05341278,388.8592383,1,9.355404665
19:00,Friday,17.13064422,52.05655471,388.9640803,1,9.424573827
3:20,Friday,17.13191933,52.05969664,389.0689224,1,9.486036501
13:40,Thursday,17.13319443,52.06283857,389.1737645,1,9.526108172
6:00,Thursday,17.13446954,52.0659805,389.2786066,1,9.555807269
11:00,Wednesday,17.13574465,52.06912243,389.3834486,1,9.612512105
21:20,Tuesday,17.13701975,52.07226436,389.4882907,1,9.657187698
0:20,Tuesday,17.13829486,52.07540628,389.5931328,1,9.731732898
14:20,Monday,17.13956996,52.07854821,389.6979748,1,9.766218471
5:40,Monday,17.14084507,52.08169014,389.8028169,1,9.787615922
4:20,Tuesday,17.14212018,52.08483207,389.907659,1,9.716545314
16:00,Monday,17.14339528,52.087974,390.012501,1,9.762906839
20:40,Monday,17.14467039,52.09111593,390.1173431,1,9.745808503
6:40,Tuesday,17.1459455,52.09425785,390.2221852,1,9.710109845
6:40,Wednesday,17.1472206,52.09739978,390.3270273,1,9.628990603
22:20,Thursday,17.14849571,52.10054171,390.4318693,1,9.504654557
14:20,Saturday,17.14977081,52.10368364,390.5367114,1,9.345306534
0:40,Monday,17.15104592,52.10682557,390.6415535,1,9.232672462
2:20,Wednesday,17.15232103,52.1099675,390.7463955,1,9.084116589
19:40,Thursday,17.15359613,52.11310943,390.8512376,1,8.958632794
9:00,Friday,17.15487124,52.11625135,390.9560797,1,8.914704188
0:00,Sunday,17.15614635,52.11939328,391.0609217,1,8.803449781
20:40,Saturday,17.15742145,52.12253521,391.1657638,1,8.817130128
21:40,Sunday,17.15869656,52.12567714,391.2706059,1,8.727840893
4:40,Monday,17.15997166,52.12881907,391.375448,1,8.703025432
2:40,Monday,17.16124677,52.131961,391.48029,1,8.710247656
13:00,Saturday,17.16252188,52.13510293,391.5851321,1,8.836402535
3:40,Friday,17.16379698,52.13824485,391.6899742,1,8.9257858
7:20,Wednesday,17.16507209,52.14138678,391.7948162,1,9.068928574
4:00,Tuesday,17.1663472,52.14452871,391.8996583,1,9.157499181
18:40,Sunday,17.1676223,52.14767064,392.0045004,1,9.252136575
8:20,Sunday,17.16889741,52.15081257,392.1093424,1,9.277465208
8:00,Tuesday,17.17017251,52.1539545,392.2141845,1,9.141459758
17:40,Wednesday,17.17144762,52.15709642,392.3190266,1,9.027867368
9:40,Saturday,17.17272273,52.16023835,392.4238687,1,8.846547599
10:40,Monday,17.17399783,52.16338028,392.5287107,1,8.67683931
4:20,Tuesday,17.17527294,52.16652221,392.6335528,1,8.607424616
8:20,Wednesday,17.17654805,52.16966414,392.7383949,1,8.509837013
9:40,Wednesday,17.17782315,52.17280607,392.8432369,1,8.503138666
2:00,Thursday,17.17909826,52.175948,392.948079,1,8.457634613
10:00,Wednesday,17.18037336,52.17908992,393.0529211,1,8.502179402
16:20,Thursday,17.18164847,52.18223185,393.1577631,1,8.415551567
8:00,Friday,17.18292358,52.18537378,393.2626052,1,8.364401399
13:00,Saturday,17.18419868,52.18851571,393.3674473,1,8.277850479
20:40,Monday,17.18547379,52.19165764,393.4722894,1,8.100331859
1:00,Friday,17.1867489,52.19479957,393.5771314,1,7.892198179
0:40,Wednesday,17.188024,52.1979415,393.6819735,1,7.647289631
14:00,Sunday,17.18929911,52.20108342,393.7868156,1,7.422944282
20:40,Thursday,17.19057421,52.20422535,393.8916576,1,7.249863214
3:40,Sunday,17.19184932,52.20736728,393.9964997,1,7.141557651
17:00,Monday,17.19312443,52.21050921,394.1013418,1,7.074272701
15:40,Tuesday,17.19439953,52.21365114,394.2061838,1,7.027449535
23:00,Thursday,17.19567464,52.21679307,394.3110259,1,6.930269284
8:20,Friday,17.19694975,52.21993499,394.415868,1,6.915982636
3:00,Friday,17.19822485,52.22307692,394.5207101,1,6.923628049
8:20,Tuesday,17.19949996,52.22621885,394.6255521,1,7.041702914
6:40,Friday,17.20077506,52.22936078,394.7303942,1,7.228593066
4:20,Friday,17.20205017,52.23250271,394.8352363,1,7.523016125
9:00,Sunday,17.20332528,52.23564464,394.9400783,1,7.796512673
19:20,Tuesday,17.20460038,52.23878657,395.0449204,1,8.027708264
9:20,Friday,17.20587549,52.24192849,395.1497625,1,8.356016437
15:00,Monday,17.2071506,52.24507042,395.2546046,1,8.66083743
14:00,Friday,17.2084257,52.24821235,395.3594466,1,8.899022577
6:00,Tuesday,17.20970081,52.25135428,395.4642887,1,9.149518109
4:40,Saturday,17.21097591,52.25449621,395.5691308,1,9.394813422
14:00,Tuesday,17.21225102,52.25763814,395.6739728,1,9.677667039
23:40,Saturday,17.21352613,52.26078007,395.7788149,1,9.879131976
23:20,Friday,17.21480123,52.26392199,395.883657,1,9.960701109
11:20,Friday,17.21607634,52.26706392,395.988499,1,9.998850764
19:20,Friday,17.21735145,52.27020585,396.0933411,1,9.976981979
0:00,Saturday,17.21862655,52.27334778,396.1981832,1,9.952069065
2:00,Saturday,17.21990166,52.27648971,396.3030253,1,9.941721088
4:40,Tuesday,17.22117676,52.27963164,396.4078673,1,9.716458908
13:00,Friday,17.22245187,52.28277356,396.5127094,1,9.454821504
6:20,Thursday,17.22372698,52.28591549,396.6175515,1,8.997565205
6:20,Friday,17.22500208,52.28905742,396.7223935,1,8.370533847
9:00,Monday,17.22627719,52.29219935,396.8272356,1,7.729199284
17:00,Saturday,17.2275523,52.29534128,396.9320777,1,7.165450872
3:40,Tuesday,17.2288274,52.29848321,397.0369197,1,6.735695849
9:40,Thursday,17.23010251,52.30162514,397.1417618,1,6.398759593
2:40,Thursday,17.23137761,52.30476706,397.2466039,1,6.413886419
15:20,Saturday,17.23265272,52.30790899,397.351446,1,6.572275326
21:20,Tuesday,17.23392783,52.31105092,397.456288,1,6.70491335
10:20,Friday,17.23520293,52.31419285,397.5611301,1,6.909989962
15:20,Wednesday,17.23647804,52.31733478,397.6659722,1,6.977934813
17:40,Monday,17.23775315,52.32047671,397.7708142,1,7.072043633
19:40,Monday,17.23902825,52.32361863,397.8756563,1,7.068348808
2:00,Wednesday,17.24030336,52.32676056,397.9804984,1,7.004737502
23:00,Wednesday,17.24157846,52.32990249,398.0853404,1,6.968202225
22:00,Wednesday,17.24285357,52.33304442,398.1901825,1,6.968909179
22:20,Friday,17.24412868,52.33618635,398.2950246,1,6.886674549
9:00,Sunday,17.24540378,52.33932828,398.3998667,1,6.82245037
17:40,Wednesday,17.24667889,52.34247021,398.5047087,1,6.676610599
0:40,Monday,17.247954,52.34561213,398.6095508,1,6.529662424
8:20,Thursday,17.2492291,52.34875406,398.7143929,1,6.400919532
2:40,Sunday,17.25050421,52.35189599,398.8192349,1,6.292703584
6:20,Monday,17.25177931,52.35503792,398.924077,1,6.243505205
1:40,Tuesday,17.25305442,52.35817985,399.0289191,1,6.218572998
17:40,Friday,17.25432953,52.36132178,399.1337611,1,6.348452448
5:20,Tuesday,17.25560463,52.36446371,399.2386032,1,6.491092661
16:40,Wednesday,17.25687974,52.36760563,399.3434453,1,6.677762568
5:40,Saturday,17.25815485,52.37074756,399.4482874,1,6.872404546
2:40,Friday,17.25942995,52.37388949,399.5531294,1,6.924613829
19:20,Wednesday,17.26070506,52.37703142,399.6579715,1,6.972243434
23:00,Saturday,17.26198017,52.38017335,399.7628136,1,6.839210917
3:00,Wednesday,17.26325527,52.38331528,399.8676556,1,6.698702256
7:20,Wednesday,17.26453038,52.3864572,399.9724977,1,6.445250341
8:20,Sunday,17.26580548,52.38959913,400.0773398,1,6.285337696
9:00,Tuesday,17.26708059,52.39274106,400.1821818,1,6.208053396
1:20,Wednesday,17.2683557,52.39588299,400.2870239,1,6.185892819
5:40,Monday,17.2696308,52.39902492,400.391866,1,6.244852322
9:00,Saturday,17.27090591,52.40216685,400.4967081,1,6.319794605
23:00,Monday,17.27218102,52.40530878,400.6015501,1,6.499744244
7:20,Friday,17.27345612,52.4084507,400.7063922,1,6.618763627
13:20,Wednesday,17.27473123,52.41159263,400.8112343,1,6.682649764
9:40,Tuesday,17.27600633,52.41473456,400.9160763,1,6.725733504
4:00,Tuesday,17.27728144,52.41787649,401.0209184,1,6.735133285
10:00,Tuesday,17.27855655,52.42101842,401.1257605,1,6.725611679
1:40,Wednesday,17.27983165,52.42416035,401.2306026,1,6.700654988
10:00,Thursday,17.28110676,52.42730228,401.3354446,1,6.650431938
6:00,Friday,17.28238187,52.4304442,401.4402867,1,6.620061946
3:00,Saturday,17.28365697,52.43358613,401.5451288,1,6.590633274
14:00,Friday,17.28493208,52.43672806,401.6499708,1,6.610989524
3:20,Friday,17.28620718,52.43986999,401.7548129,1,6.623495623
1:00,Wednesday,17.28748229,52.44301192,401.859655,1,6.701103672
4:40,Wednesday,17.2887574,52.44615385,401.964497,1,6.696068732
19:20,Monday,17.2900325,52.44929577,402.0693391,1,6.75391308
6:40,Monday,17.29130761,52.4524377,402.1741812,1,6.773967547
21:00,Saturday,17.29258272,52.45557963,402.2790233,1,6.84313848
18:40,Friday,17.29385782,52.45872156,402.3838653,1,6.893302787
9:00,Wednesday,17.29513293,52.46186349,402.4887074,1,6.99243081
0:20,Tuesday,17.29640803,52.46500542,402.5935495,1,7.057936416
22:40,Sunday,17.29768314,52.46814735,402.6983915,1,7.109697941
17:20,Tuesday,17.29895825,52.47128927,402.8032336,1,7.019177988
11:00,Saturday,17.30023335,52.4744312,402.9080757,1,6.859215802
21:20,Wednesday,17.30150846,52.47757313,403.0129177,1,6.670647231
7:00,Wednesday,17.30278357,52.48071506,403.1177598,1,6.445476174
16:20,Monday,17.30405867,52.48385699,403.2226019,1,6.229740052
8:40,Saturday,17.30533378,52.48699892,403.327444,1,6.086678179
14:00,Saturday,17.30660888,52.49014085,403.432286,1,6.079840073
9:40,Thursday,17.30788399,52.49328277,403.5371281,1,6.146605701
11:40,Friday,17.3091591,52.4964247,403.6419702,1,6.355935751
22:40,Sunday,17.3104342,52.49956663,403.7468122,1,6.536189179
10:40,Monday,17.31170931,52.50270856,403.8516543,1,6.768152338
16:40,Friday,17.31298442,52.50585049,403.9564964,1,6.89561439
5:20,Tuesday,17.31425952,52.50899242,404.0613384,1,7.045339702
10:00,Friday,17.31553463,52.51213434,404.1661805,1,7.220516043
19:40,Wednesday,17.31680973,52.51527627,404.2710226,1,7.2927437
12:20,Saturday,17.31808484,52.5184182,404.3758647,1,7.461960477
12:40,Thursday,17.31935995,52.52156013,404.4807067,1,7.555547294
7:00,Wednesday,17.32063505,52.52470206,404.5855488,1,7.628857169
10:20,Tuesday,17.32191016,52.52784399,404.6903909,1,7.680912226
11:00,Tuesday,17.32318527,52.53098592,404.7952329,1,7.680244144
17:00,Monday,17.32446037,52.53412784,404.900075,1,7.711926715
10:20,Monday,17.32573548,52.53726977,405.0049171,1,7.72762187
5:00,Monday,17.32701058,52.5404117,405.1097591,1,7.739380869
14:40,Monday,17.32828569,52.54355363,405.2146012,1,7.717576072
1:40,Wednesday,17.3295608,52.54669556,405.3194433,1,7.644675493
2:40,Thursday,17.3308359,52.54983749,405.4242854,1,7.581811592
11:40,Friday,17.33211101,52.55297941,405.5291274,1,7.506036544
13:40,Sunday,17.33338612,52.55612134,405.6339695,1,7.422978685
19:20,Wednesday,17.33466122,52.55926327,405.7388116,1,7.293569714
8:00,Saturday,17.33593633,52.5624052,405.8436536,1,7.18034217
13:00,Tuesday,17.33721143,52.56554713,405.9484957,1,7.030140357
13:40,Sunday,17.33848654,52.56868906,406.0533378,1,6.813955433
23:00,Sunday,17.33976165,52.57183099,406.1581798,1,6.533693533
21:00,Saturday,17.34103675,52.57497291,406.2630219,1,6.303553421
8:20,Monday,17.34231186,52.57811484,406.367864,1,6.036411082
11:40,Sunday,17.34358697,52.58125677,406.4727061,1,5.838488854
5:40,Thursday,17.34486207,52.5843987,406.5775481,1,5.727035731
13:20,Monday,17.34613718,52.58754063,406.6823902,1,5.801793752
5:00,Saturday,17.34741228,52.59068256,406.7872323,1,5.8841945
4:40,Tuesday,17.34868739,52.59382449,406.8920743,1,6.009394677
15:40,Wednesday,17.3499625,52.59696641,406.9969164,1,6.169198023
18:40,Sunday,17.3512376,52.60010834,407.1017585,1,6.263334836
0:40,Saturday,17.35251271,52.60325027,407.2066006,1,6.337011033
2:20,Friday,17.35378782,52.6063922,407.3114426,1,6.37354998
20:00,Wednesday,17.35506292,52.60953413,407.4162847,1,6.422437083
14:40,Monday,17.35633803,52.61267606,407.5211268,1,6.511714021
0:40,Sunday,17.35761313,52.61581798,407.6259688,1,6.557863052
0:20,Sunday,17.35888824,52.61895991,407.7308109,1,6.558253704
13:40,Friday,17.36016335,52.62210184,407.835653,1,6.611385693
17:00,Thursday,17.36143845,52.62524377,407.940495,1,6.639637311
22:00,Sunday,17.36271356,52.6283857,408.0453371,1,6.537165783
17:40,Saturday,17.36398867,52.63152763,408.1501792,1,6.566839199
21:00,Sunday,17.36526377,52.63466956,408.2550213,1,6.53867048
18:20,Saturday,17.36653888,52.63781148,408.3598633,1,6.566430638
16:00,Monday,17.36781398,52.64095341,408.4647054,1,6.509780799
8:40,Sunday,17.36908909,52.64409534,408.5695475,1,6.554581674
22:40,Monday,17.3703642,52.64723727,408.6743895,1,6.500366794
3:20,Monday,17.3716393,52.6503792,408.7792316,1,6.524973473
14:40,Tuesday,17.37291441,52.65352113,408.8840737,1,6.475695788
19:20,Monday,17.37418952,52.65666306,408.9889157,1,6.506375102
13:40,Monday,17.37546462,52.65980498,409.0937578,1,6.512361943
11:40,Friday,17.37673973,52.66294691,409.1985999,1,6.613208396
2:40,Wednesday,17.37801483,52.66608884,409.303442,1,6.698867086
7:20,Sunday,17.37928994,52.66923077,409.408284,1,6.825722663
21:20,Thursday,17.38056505,52.6723727,409.5131261,1,6.932968
0:00,Thursday,17.38184015,52.67551463,409.6179682,1,6.966804311
14:20,Wednesday,17.38311526,52.67865655,409.7228102,1,6.980523415
19:40,Saturday,17.38439037,52.68179848,409.8276523,1,6.846750939
20:00,Wednesday,17.38566547,52.68494041,409.9324944,1,6.67379409
17:20,Tuesday,17.38694058,52.68808234,410.0373364,1,6.468857857
12:00,Monday,17.38821568,52.69122427,410.1421785,1,6.237089728
